Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),008,Albania,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2016,2016,g/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2764,"Marine Fish, Other",2022,2022,1000 t,1.04,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2022,2022,kg/cap,0.32,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2022,2022,g/cap/d,0.1,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2765,Crustaceans,2016,2016,1000 t,3.36,I,Imputed value,
FBS,Food Balances (2010-),008,Albania,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2016,2016,kg/cap,1.12,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2016,2016,g/cap/d,0.25,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2765,Crustaceans,2022,2022,1000 t,14.66,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2022,2022,kg/cap,1.53,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2022,2022,g/cap/d,0.33,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2766,Cephalopods,2016,2016,1000 t,2.09,I,Imputed value,
FBS,Food Balances (2010-),008,Albania,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2016,2016,kg/cap,0.56,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2016,2016,g/cap/d,0.2,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2766,Cephalopods,2022,2022,1000 t,3.78,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2022,2022,kg/cap,0.95,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2022,2022,g/cap/d,0.38,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2767,"Molluscs, Other",2016,2016,1000 t,0.4,I,Imputed value,
FBS,Food Balances (2010-),008,Albania,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2016,2016,kg/cap,0.64,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2016,2016,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2767,"Molluscs, Other",2022,2022,1000 t,0.2,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2022,2022,kg/cap,0.4,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2022,2022,g/cap/d,0.04,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2769,"Aquatic Animals, Others",2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),008,Albania,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2016,2016,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2769,"Aquatic Animals, Others",2022,2022,1000 t,0,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2775,Aquatic Plants,2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),008,Albania,5611,Import quantity,S2775,Aquatic Plants,2022,2022,1000 t,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2731,Bovine Meat,2016,2016,1000 t,85,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2016,2016,kg/cap,5.67,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2016,2016,g/cap/d,2.32,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2731,Bovine Meat,2022,2022,1000 t,7,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2022,2022,kg/cap,3.46,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2731,Bovine Meat,2022,2022,g/cap/d,1.45,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2732,Mutton & Goat Meat,2016,2016,1000 t,3,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2016,2016,kg/cap,7.99,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2016,2016,g/cap/d,3.57,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2732,Mutton & Goat Meat,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2022,2022,kg/cap,8.11,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2732,Mutton & Goat Meat,2022,2022,g/cap/d,3.62,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2733,Pigmeat,2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2016,2016,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2733,Pigmeat,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2733,Pigmeat,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2734,Poultry Meat,2016,2016,1000 t,3,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2016,2016,kg/cap,7.3,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2016,2016,g/cap/d,3.33,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2734,Poultry Meat,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2022,2022,kg/cap,6.13,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2734,Poultry Meat,2022,2022,g/cap/d,2.77,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2735,"Meat, Other",2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2016,2016,kg/cap,0.38,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2016,2016,g/cap/d,0.19,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2735,"Meat, Other",2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2022,2022,kg/cap,0.35,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2735,"Meat, Other",2022,2022,g/cap/d,0.18,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2736,"Offals, Edible",2016,2016,1000 t,1,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2016,2016,kg/cap,1.63,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2736,"Offals, Edible",2016,2016,g/cap/d,0.68,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2736,"Offals, Edible",2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2022,2022,kg/cap,1.47,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2736,"Offals, Edible",2022,2022,g/cap/d,0.61,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2740,"Butter, Ghee",2016,2016,1000 t,13,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2016,2016,kg/cap,0.46,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2740,"Butter, Ghee",2016,2016,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2740,"Butter, Ghee",2022,2022,1000 t,4,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2022,2022,kg/cap,0.19,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2740,"Butter, Ghee",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2743,Cream,2022,2022,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2743,Cream,2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2743,Cream,2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2737,"Fats, Animals, Raw",2016,2016,1000 t,1,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2016,2016,kg/cap,0.27,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2737,"Fats, Animals, Raw",2016,2016,g/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2737,"Fats, Animals, Raw",2022,2022,1000 t,51,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2022,2022,kg/cap,1.38,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2737,"Fats, Animals, Raw",2022,2022,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2781,"Fish, Body Oil",2016,2016,1000 t,0,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2781,"Fish, Body Oil",2022,2022,1000 t,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2782,"Fish, Liver Oil",2016,2016,1000 t,0.01,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2782,"Fish, Liver Oil",2022,2022,1000 t,0.01,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2744,Eggs,2016,2016,1000 t,1,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2016,2016,kg/cap,8.7,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2744,Eggs,2016,2016,g/cap/d,2.71,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2744,Eggs,2022,2022,1000 t,1,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2022,2022,kg/cap,6.28,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2744,Eggs,2022,2022,g/cap/d,1.96,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2848,Milk - Excluding Butter,2016,2016,1000 t,3287,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2016,2016,kg/cap,162.71,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2016,2016,g/cap/d,16,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2848,Milk - Excluding Butter,2022,2022,1000 t,3988,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2022,2022,kg/cap,152.04,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2848,Milk - Excluding Butter,2022,2022,g/cap/d,15.04,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2761,Freshwater Fish,2016,2016,1000 t,8.88,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2016,2016,kg/cap,0.26,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2016,2016,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2761,Freshwater Fish,2022,2022,1000 t,1.06,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2022,2022,kg/cap,0.07,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2761,Freshwater Fish,2022,2022,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2762,Demersal Fish,2016,2016,1000 t,9.24,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2016,2016,kg/cap,0.45,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2016,2016,g/cap/d,0.11,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2762,Demersal Fish,2022,2022,1000 t,8.79,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2022,2022,kg/cap,0.36,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2762,Demersal Fish,2022,2022,g/cap/d,0.09,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2763,Pelagic Fish,2016,2016,1000 t,41.81,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2016,2016,kg/cap,2.77,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2016,2016,g/cap/d,0.88,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2763,Pelagic Fish,2022,2022,1000 t,33.15,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2022,2022,kg/cap,2.27,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2763,Pelagic Fish,2022,2022,g/cap/d,0.73,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2764,"Marine Fish, Other",2016,2016,1000 t,0.78,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2016,2016,kg/cap,0.44,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2016,2016,g/cap/d,0.12,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2764,"Marine Fish, Other",2022,2022,1000 t,0.53,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2022,2022,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2764,"Marine Fish, Other",2022,2022,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2765,Crustaceans,2016,2016,1000 t,2.79,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2016,2016,kg/cap,0.12,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2016,2016,g/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2765,Crustaceans,2022,2022,1000 t,1.55,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2022,2022,kg/cap,0.08,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2765,Crustaceans,2022,2022,g/cap/d,0.02,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2766,Cephalopods,2016,2016,1000 t,0.65,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2016,2016,kg/cap,0.02,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2016,2016,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2766,Cephalopods,2022,2022,1000 t,0.91,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2022,2022,kg/cap,0.03,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2766,Cephalopods,2022,2022,g/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2767,"Molluscs, Other",2016,2016,1000 t,0.32,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2016,2016,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2767,"Molluscs, Other",2022,2022,1000 t,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2767,"Molluscs, Other",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2769,"Aquatic Animals, Others",2016,2016,1000 t,0.04,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2016,2016,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2769,"Aquatic Animals, Others",2022,2022,1000 t,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2022,2022,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,674,Protein supply quantity (g/capita/day),S2769,"Aquatic Animals, Others",2022,2022,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2775,Aquatic Plants,2016,2016,1000 t,0.03,I,Imputed value,
FBS,Food Balances (2010-),012,Algeria,5611,Import quantity,S2775,Aquatic Plants,2022,2022,1000 t,0,E,Estimated value,
FBS,Food Balances (2010-),024,Angola,5611,Import quantity,S2731,Bovine Meat,2016,2016,1000 t,36,I,Imputed value,
FBS,Food Balances (2010-),024,Angola,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2016,2016,kg/cap,4.65,E,Estimated value,
